Guess id=76362 -> next_url id=Some(76462), batch min=Some(76363) max=Some(76462), records=100, unique_added=100
Guess id=76462 -> next_url id=Some(76562), batch min=Some(76463) max=Some(76562), records=100, unique_added=100
Guess id=76562 -> next_url id=Some(76662), batch min=Some(76563) max=Some(76662), records=100, unique_added=100
Guess id=77062 -> next_url id=Some(77162), batch min=Some(77063) max=Some(77162), records=100, unique_added=100
Guess id=76962 -> next_url id=Some(77062), batch min=Some(76963) max=Some(77062), records=100, unique_added=100
Guess id=76862 -> next_url id=Some(76962), batch min=Some(76863) max=Some(76962), records=100, unique_added=100
Guess id=77162 -> next_url id=Some(77262), batch min=Some(77163) max=Some(77262), records=100, unique_added=100
Guess id=77562 -> next_url id=Some(77662), batch min=Some(77563) max=Some(77662), records=100, unique_added=100
Guess id=76662 -> next_url id=Some(76762), batch min=Some(76663) max=Some(76762), records=100, unique_added=100
Guess id=77362 -> next_url id=Some(77462), batch min=Some(77363) max=Some(77462), records=100, unique_added=100
Guess id=77662 -> next_url id=Some(77762), batch min=Some(77663) max=Some(77762), records=100, unique_added=100
Guess id=77462 -> next_url id=Some(77562), batch min=Some(77463) max=Some(77562), records=100, unique_added=100
Guess id=77262 -> next_url id=Some(77362), batch min=Some(77263) max=Some(77362), records=100, unique_added=100
Guess id=77762 -> next_url id=Some(77862), batch min=Some(77763) max=Some(77862), records=100, unique_added=100
Guess id=78262 -> next_url id=Some(78362), batch min=Some(78263) max=Some(78362), records=100, unique_added=100
Guess id=78162 -> next_url id=Some(78262), batch min=Some(78163) max=Some(78262), records=100, unique_added=100
Guess id=77862 -> next_url id=Some(77962), batch min=Some(77863) max=Some(77962), records=100, unique_added=100
Guess id=78062 -> next_url id=Some(78162), batch min=Some(78063) max=Some(78162), records=100, unique_added=100
Guess id=77962 -> next_url id=Some(78062), batch min=Some(77963) max=Some(78062), records=100, unique_added=100
Guess id=78362 -> next_url id=Some(78462), batch min=Some(78363) max=Some(78462), records=100, unique_added=100
Guess id=78462 -> next_url id=Some(78562), batch min=Some(78463) max=Some(78562), records=100, unique_added=100
Guess id=78562 -> next_url id=Some(78662), batch min=Some(78563) max=Some(78662), records=100, unique_added=100
Guess id=78662 -> next_url id=Some(78762), batch min=Some(78663) max=Some(78762), records=100, unique_added=100
Guess id=78762 -> next_url id=Some(78862), batch min=Some(78763) max=Some(78862), records=100, unique_added=100
Guess id=78862 -> next_url id=Some(78962), batch min=Some(78863) max=Some(78962), records=100, unique_added=100
Guess id=78962 -> next_url id=Some(79062), batch min=Some(78963) max=Some(79062), records=100, unique_added=100
Guess id=79262 -> next_url id=Some(79362), batch min=Some(79263) max=Some(79362), records=100, unique_added=100
Guess id=79462 -> next_url id=Some(79562), batch min=Some(79463) max=Some(79562), records=100, unique_added=100
Guess id=79062 -> next_url id=Some(79162), batch min=Some(79063) max=Some(79162), records=100, unique_added=100
Guess id=79662 -> next_url id=Some(79762), batch min=Some(79663) max=Some(79762), records=100, unique_added=100
Guess id=80062 -> next_url id=Some(80162), batch min=Some(80063) max=Some(80162), records=100, unique_added=100
Guess id=79962 -> next_url id=Some(80062), batch min=Some(79963) max=Some(80062), records=100, unique_added=100
Guess id=79362 -> next_url id=Some(79462), batch min=Some(79363) max=Some(79462), records=100, unique_added=100
Guess id=79762 -> next_url id=Some(79862), batch min=Some(79763) max=Some(79862), records=100, unique_added=100
Guess id=80162 -> next_url id=Some(80262), batch min=Some(80163) max=Some(80262), records=100, unique_added=100
Guess id=80262 -> next_url id=Some(80362), batch min=Some(80263) max=Some(80362), records=100, unique_added=100
Guess id=79862 -> next_url id=Some(79962), batch min=Some(79863) max=Some(79962), records=100, unique_added=100
Guess id=80362 -> next_url id=Some(80462), batch min=Some(80363) max=Some(80462), records=100, unique_added=100
Guess id=79562 -> next_url id=Some(79662), batch min=Some(79563) max=Some(79662), records=100, unique_added=100
Guess id=80562 -> next_url id=Some(80662), batch min=Some(80563) max=Some(80662), records=100, unique_added=100
Guess id=80662 -> next_url id=Some(80762), batch min=Some(80663) max=Some(80762), records=100, unique_added=100
Guess id=80762 -> next_url id=Some(80862), batch min=Some(80763) max=Some(80862), records=100, unique_added=100
Guess id=80862 -> next_url id=Some(80962), batch min=Some(80863) max=Some(80962), records=100, unique_added=100
Guess id=79162 -> next_url id=Some(79262), batch min=Some(79163) max=Some(79262), records=100, unique_added=100
Guess id=81062 -> next_url id=Some(81162), batch min=Some(81063) max=Some(81162), records=100, unique_added=100
Guess id=80962 -> next_url id=Some(81062), batch min=Some(80963) max=Some(81062), records=100, unique_added=100
Guess id=76762 -> next_url id=Some(76862), batch min=Some(76763) max=Some(76862), records=100, unique_added=100
Guess id=80462 -> next_url id=Some(80562), batch min=Some(80463) max=Some(80562), records=100, unique_added=100
Guess id=81162 -> next_url id=Some(81262), batch min=Some(81163) max=Some(81262), records=100, unique_added=100
Guess id=81262 -> next_url id=Some(81362), batch min=Some(81263) max=Some(81362), records=100, unique_added=100
Guess id=81462 -> next_url id=Some(81562), batch min=Some(81463) max=Some(81562), records=100, unique_added=100
Guess id=81662 -> next_url id=Some(81762), batch min=Some(81663) max=Some(81762), records=100, unique_added=100
Guess id=81562 -> next_url id=Some(81662), batch min=Some(81563) max=Some(81662), records=100, unique_added=100
Guess id=81362 -> next_url id=Some(81462), batch min=Some(81363) max=Some(81462), records=100, unique_added=100
Guess id=81862 -> next_url id=Some(81962), batch min=Some(81863) max=Some(81962), records=100, unique_added=100
Guess id=81762 -> next_url id=Some(81862), batch min=Some(81763) max=Some(81862), records=100, unique_added=100
Guess id=82262 -> next_url id=Some(82362), batch min=Some(82263) max=Some(82362), records=100, unique_added=100
Guess id=82062 -> next_url id=Some(82162), batch min=Some(82063) max=Some(82162), records=100, unique_added=100
Guess id=82362 -> next_url id=Some(82462), batch min=Some(82363) max=Some(82462), records=100, unique_added=100
Guess id=81962 -> next_url id=Some(82062), batch min=Some(81963) max=Some(82062), records=100, unique_added=100
Guess id=82162 -> next_url id=Some(82262), batch min=Some(82163) max=Some(82262), records=100, unique_added=100
Guess id=82462 -> next_url id=Some(82562), batch min=Some(82463) max=Some(82562), records=100, unique_added=100
Guess id=82562 -> next_url id=Some(82662), batch min=Some(82563) max=Some(82662), records=100, unique_added=100
Guess id=82662 -> next_url id=Some(82762), batch min=Some(82663) max=Some(82762), records=100, unique_added=100
Guess id=82762 -> next_url id=Some(82862), batch min=Some(82763) max=Some(82862), records=100, unique_added=100
Guess id=83162 -> next_url id=Some(83262), batch min=Some(83163) max=Some(83262), records=100, unique_added=100
Guess id=82962 -> next_url id=Some(83062), batch min=Some(82963) max=Some(83062), records=100, unique_added=100
Guess id=83262 -> next_url id=Some(83362), batch min=Some(83263) max=Some(83362), records=100, unique_added=100
Guess id=83062 -> next_url id=Some(83162), batch min=Some(83063) max=Some(83162), records=100, unique_added=100
Guess id=82862 -> next_url id=Some(82962), batch min=Some(82863) max=Some(82962), records=100, unique_added=100
Guess id=83362 -> next_url id=Some(83462), batch min=Some(83363) max=Some(83462), records=100, unique_added=100
Guess id=83762 -> next_url id=Some(83862), batch min=Some(83763) max=Some(83862), records=100, unique_added=100
Guess id=83662 -> next_url id=Some(83762), batch min=Some(83663) max=Some(83762), records=100, unique_added=100
Guess id=83562 -> next_url id=Some(83662), batch min=Some(83563) max=Some(83662), records=100, unique_added=100
Guess id=83462 -> next_url id=Some(83562), batch min=Some(83463) max=Some(83562), records=100, unique_added=100
Guess id=83862 -> next_url id=Some(83962), batch min=Some(83863) max=Some(83962), records=100, unique_added=100
Guess id=84162 -> next_url id=Some(84262), batch min=Some(84163) max=Some(84262), records=100, unique_added=100
Guess id=84062 -> next_url id=Some(84162), batch min=Some(84063) max=Some(84162), records=100, unique_added=100
Guess id=83962 -> next_url id=Some(84062), batch min=Some(83963) max=Some(84062), records=100, unique_added=100
Guess id=84262 -> next_url id=Some(84362), batch min=Some(84263) max=Some(84362), records=100, unique_added=100
Guess id=84462 -> next_url id=Some(84562), batch min=Some(84463) max=Some(84562), records=100, unique_added=100
Guess id=84562 -> next_url id=Some(84662), batch min=Some(84563) max=Some(84662), records=100, unique_added=100
Guess id=84762 -> next_url id=Some(84862), batch min=Some(84763) max=Some(84862), records=100, unique_added=100
Guess id=84862 -> next_url id=Some(84962), batch min=Some(84863) max=Some(84962), records=100, unique_added=100
Guess id=85062 -> next_url id=Some(85284), batch min=Some(85063) max=Some(85284), records=100, unique_added=100
Guess id=84662 -> next_url id=Some(84762), batch min=Some(84663) max=Some(84762), records=100, unique_added=100
Guess id=84362 -> next_url id=Some(84462), batch min=Some(84363) max=Some(84462), records=100, unique_added=100
Guess id=84962 -> next_url id=Some(85062), batch min=Some(84963) max=Some(85062), records=100, unique_added=100
Guess id=85262 -> next_url id=Some(85362), batch min=Some(85263) max=Some(85362), records=100, unique_added=78
Guess id=85162 -> next_url id=Some(85315), batch min=Some(85215) max=Some(85315), records=100, unique_added=0
Guess id=85362 -> next_url id=Some(85462), batch min=Some(85363) max=Some(85462), records=100, unique_added=100
Guess id=85762 -> next_url id=Some(85862), batch min=Some(85763) max=Some(85862), records=100, unique_added=100
Guess id=85862 -> next_url id=Some(85962), batch min=Some(85863) max=Some(85962), records=100, unique_added=100
Guess id=85562 -> next_url id=Some(85662), batch min=Some(85563) max=Some(85662), records=100, unique_added=100
Guess id=85662 -> next_url id=Some(85762), batch min=Some(85663) max=Some(85762), records=100, unique_added=100
Guess id=85462 -> next_url id=Some(85562), batch min=Some(85463) max=Some(85562), records=100, unique_added=100
Guess id=86262 -> next_url id=Some(86362), batch min=Some(86263) max=Some(86362), records=100, unique_added=100
Guess id=86162 -> next_url id=Some(86262), batch min=Some(86163) max=Some(86262), records=100, unique_added=100
Guess id=86062 -> next_url id=Some(86162), batch min=Some(86063) max=Some(86162), records=100, unique_added=100
Guess id=85962 -> next_url id=Some(86062), batch min=Some(85963) max=Some(86062), records=100, unique_added=100
Guess id=86562 -> next_url id=Some(86668), batch min=Some(86563) max=Some(86668), records=100, unique_added=100
Guess id=86362 -> next_url id=Some(86462), batch min=Some(86363) max=Some(86462), records=100, unique_added=100
Guess id=86762 -> next_url id=Some(102211), batch min=Some(87136) max=Some(102211), records=100, unique_added=100
Found next_id 102211 is greater than 87012. Redundant guess ids to abort: [88162, 87662, 88362, 87862, 87462, 88062, 87562, 88262, 87962, 86962, 86662, 87062, 86462, 87262, 87162, 87762, 87362, 86862]
Guess id=88462 -> next_url id=Some(102217), batch min=Some(92719) max=Some(102217), records=100, unique_added=5
Found next_id 102217 is greater than 88712. Redundant guess ids to abort: []
Guess id=104117 -> next_url id=Some(104225), batch min=Some(104118) max=Some(104225), records=100, unique_added=100
Guess id=103717 -> next_url id=Some(103857), batch min=Some(103719) max=Some(103857), records=100, unique_added=100
Guess id=103417 -> next_url id=Some(103609), batch min=Some(103422) max=Some(103609), records=100, unique_added=100
Guess id=103817 -> next_url id=Some(103942), batch min=Some(103818) max=Some(103942), records=100, unique_added=68
Guess id=103917 -> next_url id=Some(104042), batch min=Some(103918) max=Some(104042), records=100, unique_added=76
Guess id=103217 -> next_url id=Some(103594), batch min=Some(103232) max=Some(103594), records=100, unique_added=15
Found next_id 103594 is greater than 103467. Redundant guess ids to abort: [102917, 102417, 103117, 103317, 102817, 102517, 103017, 102717, 103517, 102317, 102617, 102217]
Guess id=103617 -> next_url id=Some(103717), batch min=Some(103618) max=Some(103717), records=100, unique_added=100
Guess id=104017 -> next_url id=Some(104135), batch min=Some(104018) max=Some(104135), records=100, unique_added=60
Guess id=104217 -> next_url id=Some(104338), batch min=Some(104218) max=Some(104338), records=100, unique_added=92
Guess id=104317 -> next_url id=Some(104428), batch min=Some(104318) max=Some(104428), records=100, unique_added=80
Guess id=104417 -> next_url id=Some(104521), batch min=Some(104418) max=Some(104521), records=100, unique_added=91
Guess id=104517 -> next_url id=Some(104626), batch min=Some(104518) max=Some(104626), records=100, unique_added=96
Guess id=104617 -> next_url id=Some(104734), batch min=Some(104620) max=Some(104734), records=100, unique_added=94
Guess id=106134 -> next_url id=Some(106322), batch min=Some(106135) max=Some(106322), records=100, unique_added=100
Guess id=106334 -> next_url id=Some(106910), batch min=Some(106799) max=Some(106910), records=100, unique_added=100
Found next_id 106910 is greater than 106584. Redundant guess ids to abort: [105834, 106534, 106034, 106434, 106634, 105334, 105934, 105034, 105434, 104934, 105134, 104734, 105534, 105634, 104834, 105234, 105734, 106234]
Guess id=106734 -> next_url id=Some(106910), batch min=Some(106799) max=Some(106910), records=100, unique_added=0
Guess id=108810 -> next_url id=None, batch min=None max=None, records=0, unique_added=0
Setting terminal boundary at 108810. Cancelling redundant guesses. []
Guess id=107110 -> next_url id=None, batch min=None max=None, records=0, unique_added=0
Setting terminal boundary at 107110. Cancelling redundant guesses. [107410, 107810, 108510, 107310, 107210, 108010, 107610, 108110, 108710, 107910, 107710, 108310, 108610, 107510, 108410, 108210]
Guess id=107010 -> next_url id=None, batch min=Some(107014) max=Some(107075), records=56, unique_added=56
Setting terminal boundary at 107010. Cancelling redundant guesses. []
Guess id=106910 -> next_url id=Some(107034), batch min=Some(106911) max=Some(107034), records=100, unique_added=80
